2025-03-28 10:19:26,286 INFO     Start Init the PLC: PLC-01
2025-03-28 10:19:26,288 INFO     Try to connnect to the realword [('127.0.0.1', 3001)]...
2025-03-28 10:19:26,289 INFO     Realworld emulator online, state: ready
2025-03-28 10:19:26,289 INFO     Login the realworld successfully
2025-03-28 10:19:26,290 INFO     ModbusTCP service thread run() start.
2025-03-28 10:19:26,290 INFO     Finished init the PLC: PLC-01
2025-03-28 10:19:26,291 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 10:19:26,502 INFO     updateModBusInfo(): update holding registers: [False, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 10:19:26,504 INFO     Finished calculate all coils: [0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
2025-03-28 10:19:27,324 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 10:19:27,525 INFO     updateModBusInfo(): update holding registers: [False, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 10:19:28,331 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 10:19:28,532 INFO     updateModBusInfo(): update holding registers: [False, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 10:19:29,339 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 10:19:29,539 INFO     updateModBusInfo(): update holding registers: [False, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 10:19:30,346 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 10:19:30,547 INFO     updateModBusInfo(): update holding registers: [False, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 10:19:31,354 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 10:19:31,554 INFO     updateModBusInfo(): update holding registers: [False, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 10:19:32,361 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 10:19:32,562 INFO     updateModBusInfo(): update holding registers: [False, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 10:19:33,368 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 10:19:33,569 INFO     updateModBusInfo(): update holding registers: [False, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 10:19:34,376 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 10:19:34,592 INFO     updateModBusInfo(): update holding registers: [False, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 10:19:35,399 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 10:19:35,600 INFO     updateModBusInfo(): update holding registers: [False, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 10:19:36,407 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 10:19:36,607 INFO     updateModBusInfo(): update holding registers: [False, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 10:19:37,414 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 10:19:37,615 INFO     updateModBusInfo(): update holding registers: [False, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 10:19:38,421 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 10:19:38,622 INFO     updateModBusInfo(): update holding registers: [False, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 10:19:39,429 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 10:19:39,630 INFO     updateModBusInfo(): update holding registers: [False, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 10:19:40,437 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 10:19:40,637 INFO     updateModBusInfo(): update holding registers: [False, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 10:19:41,445 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 10:19:41,660 INFO     updateModBusInfo(): update holding registers: [False, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 10:19:42,467 WARNING  The reply type doesnt match.('powerPlc', 'switches')
